0,1,2,3,4,5,6,7,8
-1.97072405034452,-0.966650574119535,0.978615899816168,2.84335249527388,-9.09768838335171,4.59844934719445,59.651473471515,-84.637168988924,1
-1.96706272312756,-0.966650574119535,0.967859701144839,2.83627404716126,-9.07476079262789,4.52358012918118,59.9214435351659,-83.0674657713276,1
-1.92543429846538,-0.966650574119535,0.847449606795874,2.75579376596248,-8.80166274292457,3.70414211263131,61.8231639511523,-66.1718698286093,1
-1.82920134369426,-0.966650574119535,0.582362879632989,2.56974648400502,-8.09365181217599,2.02639935058429,59.571703984997,-33.7685921262171,1
-1.82703691635538,-0.966650574119535,0.576613644924377,2.5655619941455,-8.07666196664623,1.99202553132784,59.4372658896523,-33.1444842650472,1
-1.81818090029527,-0.966650574119535,0.553187553457631,2.54844064812766,-8.00671416802418,1.85288072041991,58.85612390404,-30.6376232058093,1
-1.81579567312746,-0.966650574119535,0.546904920975317,2.54382928570532,-7.98775811535246,1.81581493482719,58.6913001587102,-29.9752315374077,1
-1.73400247990315,-0.966650574119535,0.338348787961499,2.38569841132662,-7.3110794873945,0.647745757708539,51.2983062244681,-10.438092018579,1
-1.73000355503933,-0.966650574119535,0.328495412963775,2.37796728529568,-7.27682272863762,0.595652116675572,50.8673440248776,-9.63556029609136,1
-1.72895978557033,-0.966650574119535,0.325928822103436,2.37594936458275,-7.26786557155378,0.582130181432192,50.7540346324722,-9.4283383817063,1
-1.72546049836217,-0.966650574119535,0.317340100600425,2.3691841886052,-7.23778947844997,0.537023723386287,50.3717415565192,-8.74037988372612,1
-1.67077289421829,-0.966650574119535,0.186295837390642,2.2634565807194,-6.75930244799116,-0.123305495914574,44.0021924438782,0.700267706652751,1
-1.67041488274794,-0.966650574119535,0.185457665312254,2.26276443673269,-6.7561232332671,-0.127356554943448,43.9585665682565,0.754222585405045,1
-1.6516444616618,-0.966650574119535,0.141871633630668,2.22647556009392,-6.58871032092831,-0.33490312422097,41.6472991288325,3.44650876801215,1
-1.60665587887098,-0.966650574119535,0.040273901794083,2.13949908132679,-6.18249021070345,-0.794318622339763,35.9855872527772,8.85508363947053,1
-1.54415876045947,-0.966650574119535,-0.0941458154013755,2.01867333054017,-5.61033734133603,-1.34674986758496,28.1179911172898,14.144791568983,1
-1.48218649505699,-0.966650574119535,-0.219723021373284,1.89886227867859,-5.03958624232405,-1.80109808820557,20.6712886754271,17.1869277186744,1
-1.44266520977427,-0.966650574119535,-0.295795634726867,1.82245573246161,-4.67651504903298,-2.04479947440973,16.2459229035113,18.1584204545442,1
