0,1,2,3,4,5,6,7,8
-1.42815645870891,-0.9847406110289,0.557405301154546,3.3340229006826,-11.3175195309087,4.23809965111713,109.612248181313,-95.4082555778161,1
-1.3958852583734,-0.9847406110289,0.466270085146753,3.27046537760856,-10.9910474922214,3.57113591326895,107.537601766839,-77.9797532747379,1
-1.39145838766592,-0.9847406110289,0.453930875208426,3.2617467388777,-10.9454500474997,3.48251067686882,107.162484629418,-75.7139977340091,1
-1.39092489918692,-0.9847406110289,0.45244650578073,3.26069604333613,-10.9399423448225,3.47187663553581,107.115899637274,-75.4429648691017,1
-1.3587209405628,-0.9847406110289,0.36389702492644,3.19727095154999,-10.6026319912629,2.84825034740039,103.790763602298,-59.8766049318514,1
-1.33069272265996,-0.9847406110289,0.288517552742765,3.14206990270261,-10.3018723936168,2.33438021084376,100.166732347197,-47.5756785274984,1
-1.3062480798004,-0.9847406110289,0.224058476584822,3.0939266376108,-10.034691336376,1.9077365512714,96.5430599688949,-37.7657993131671,1
-1.18417891491696,-0.9847406110289,-0.0799458668635138,2.85351370958058,-8.6486606475236,0.0650423188561667,74.2825889943933,-0.603762313935175,1
-1.1550463708618,-0.9847406110289,-0.14809345055641,2.79613771111317,-8.30896592779932,-0.306883790644456,68.4322256299819,5.62106949361222,1
-1.15418509479273,-0.9847406110289,-0.150082336355716,2.79444144406813,-8.29888977502744,-0.317497028375126,68.25825563664,5.7910412578627,1
-1.03372014310128,-0.9847406110289,-0.413648235144095,2.55718798379571,-6.88061702041921,-1.59425701976272,44.2887236382319,22.4602395432992,1
-0.980686923194691,-0.9847406110289,-0.520478728072348,2.45274005304443,-6.25754715982044,-2.03190247310649,34.5157572987727,25.9507466723342,1
-0.963259863417938,-0.9847406110289,-0.554356004925474,2.41841778605844,-6.05394550611471,-2.16003327114528,31.4720009601641,26.6747430029113,1
-0.937043060548493,-0.9847406110289,-0.604175872075331,2.36678428510467,-5.74915086620831,-2.33861234583977,27.0711164799217,27.4113659607151,1
-0.911642024434022,-0.9847406110289,-0.651134388683258,2.31675742145641,-5.45590045613529,-2.49574528159999,23.0255937782408,27.7543712136526,1
