0,1,2,3,4,5,6,7,8
-1.98249702628289,-0.971275712108028,1.00442092400665,2.87982670980189,-9.26703751218891,4.81384069756844,60.7224249644674,-90.1913603562449,1
-1.8587668713535,-0.971275712108028,0.652870901756816,2.63947452112533,-8.39935220466255,2.47519650943445,62.5637528262996,-42.5513702290905,1
-1.84605872954961,-0.971275712108028,0.618497594465762,2.61478830216506,-8.3006373203289,2.26320483774457,61.932425056497,-38.5433607915711,1
-1.74229191509825,-0.971275712108028,0.349912693387512,2.41321592896619,-7.44346414192071,0.717554058752387,53.1479826897291,-11.6534515245341,1
-1.72950199349311,-0.971275712108028,0.318298643072572,2.38837084853652,-7.33250327745033,0.549154688378498,51.7345314485586,-9.02463281683313,1
-1.68479368612649,-0.971275712108028,0.210359569754233,2.3015226623872,-6.93754910302117,-0.0029810780292534,46.4447849838771,-0.929912961692262,1
-1.61120907248738,-0.971275712108028,0.0414090938473044,2.15858076636216,-6.26896528434278,-0.792505965045474,37.060650959175,8.96510905290128,1
-1.55460493116977,-0.971275712108028,-0.0811849480833526,2.04862431102912,-5.74487550311402,-1.30391062877442,29.7488066872789,14.0103327468843,1
-1.52285733583282,-0.971275712108028,-0.147139379463951,1.98695297449188,-5.4491894616859,-1.5559937674896,25.7496918490494,15.9865339683985,1
-1.5113032993468,-0.971275712108028,-0.170642145661228,1.96450866446053,-5.34147885021143,-1.64173165945527,24.3248101662514,16.5672741612976,1
-1.49731720936619,-0.971275712108028,-0.198734892832998,1.93733996544947,-5.2111077934646,-1.7413098129374,22.6261673611092,17.1770305619609,1
-1.41138524380624,-0.971275712108028,-0.362753446303191,1.77041270336532,-4.41415632123869,-2.25572233115746,12.9851075492428,18.942946261968,1
-1.38890337444313,-0.971275712108028,-0.403227299834568,1.72674051601497,-4.20794392875889,-2.36381354368336,10.7302742638348,18.9223139876128,1
-1.3590182446376,-0.971275712108028,-0.455464164310689,1.66868711454835,-3.93608732592607,-2.49133007635559,7.92703964332432,18.6409097643753,1
-1.32961407162244,-0.971275712108028,-0.505117001096991,1.61156799637986,-3.67162229378101,-2.59933649889859,5.39464596206094,18.1162879646814,1
-1.32479635361626,-0.971275712108028,-0.513087483992279,1.60220933140548,-3.62861232902952,-2.6154228214676,5.00159454571521,18.009435279097,1
-1.31119240409541,-0.971275712108028,-0.535343392468871,1.57578295988878,-3.50769179291117,-2.65844570319103,3.92537575314617,17.6787406378583,1
-1.30105539975906,-0.971275712108028,-0.551686755447817,1.55609130767792,-3.41811728145328,-2.68822564153479,3.15591325020539,17.4060653314438,1
-1.28936065032184,-0.971275712108028,-0.570286272654446,1.53337365550279,-3.31536898493374,-2.72019960527445,2.30282496340344,17.0656550962038,1
-1.27218984116099,-0.971275712108028,-0.597099358138721,1.50001847571245,-3.16571762515003,-2.76259585019629,1.11764240950282,16.5199210361574,1
-1.25315158988058,-0.971275712108028,-0.626139191591318,1.4630356935731,-3.00157474330287,-2.80340368499424,-0.10277287128617,15.8579756802138,1
